CODIGO;NOMBRE;DIRECCION;POBLACION;NIF;CODIPOS;TELEFONO;PROVINCIA;FPAGO;IMP;DTO;TARIFA;ABONO;PAIS;NACIMIENTO
5566;Nombre 5504;Calle 5504;Parede;X-6739;;**351157;Portugal;;;;;;;24/03/2018
5567;Nombre 5505;Calle 5505;Manzanares de Torio;X-6740;;**351158;Leon;;;;;;;08/11/1967
5568;Nombre 5506;Calle 5506;Sagaseta;X-6741;;**351159;Navarra;;;;;;;24/03/2018
5569;Nombre 5507;Calle 5507;Manzanares El Real;X-6742;;**351160;Madrid;;;;;;;25/03/2018
5570;Nombre 5508;Calle 5508;BARAKALDO;X-6743;;**351161;BIZCAYA;;;;;;;27/10/1985
5571;Nombre 5509;Calle 5509;Valdepeñas;X-6744;;**351162;Ciudad Real;;;;;;;28/03/2018
5572;Nombre 5510;Calle 5510;MADRID;X-6745;;**351163;MADRID;;;;;;;29/03/2018
5573;Nombre 5511;Calle 5511;MADRID;X-6746;;**351164;MADRID;;;;;;;29/03/2018
5574;Nombre 5512;Calle 5512;ALCANTARILLA;X-6747;;**351165;MURCIA;;;;;;;29/03/2018
5575;Nombre 5513;Calle 5513;TERUEL;X-6748;;**351166;TERUEL;;;;;;;16/05/1975
5576;Nombre 5514;Calle 5514;Majadahonda;X-6749;;**351167;Madrid;;;;;;;29/03/2018
5577;Nombre 5515;Calle 5515;SEGOVIA;X-6750;;**351168;SEGOVIA;;;;;;;29/03/2018
5578;Nombre 5516;Calle 5516;Cartagena;X-6751;;**351169;Murcia;;;;;;;29/03/2018
5579;Nombre 5517;Calle 5517;Madrid;X-6752;;**351170;Madrid;;;;;;;29/03/2018
5580;Nombre 5518;Calle 5518;BOGOTA;X-6753;;**351171;;;;;;;;29/03/2018
5581;Nombre 5519;Calle 5519;MADRID;X-6754;;**351172;MADRID;;;;;;;19/02/1963
5582;Nombre 5520;Calle 5520;Burgos;X-6755;;**351173;Burgos;;;;;;;29/03/2018
5583;Nombre 5521;Calle 5521;CIUDAD REAL;X-6756;;**351174;CIUDAD REAL;;;;;;;29/03/2018
5584;Nombre 5522;Calle 5522;GUADIX;X-6757;;**351175;GRANADA;;;;;;;06/06/1976
5585;Nombre 5523;Calle 5523;MADRID;X-6758;;**351176;MADRID;;;;;;;26/06/1980
5586;Nombre 5524;Calle 5524;ALCALÀ  DE HENARES;X-6759;;**351177;MADRID;;;;;;;03/05/1972
5587;Nombre 5525;Calle 5525;Pozuelo de Alarcon;X-6760;;**351178;Madrid;;;;;;;31/03/2018
5588;Nombre 5526;Calle 5526;SALAMANCA;X-6761;;**351179;SALAMANCA;;;;;;;31/03/2018
5589;Nombre 5527;Calle 5527;;X-6762;;**351180;;;;;;;;04/01/2018
5590;Nombre 5528;Calle 5528;MADRID;X-6763;;**351181;MADRID;;;;;;;04/02/2018
5591;Nombre 5529;Calle 5529;;X-6764;;**351182;;;;;;;;04/02/2018
5592;Nombre 5530;Calle 5530;Donostia;X-6765;;**351183;Guipuzkoa;;;;;;;04/05/2018
5593;Nombre 5531;Calle 5531;Madrid;X-6766;;**351184;Madrid;;;;;;;13/04/2018
5594;Nombre 5532;Calle 5532;Gavarda;X-6767;;**351185;Valencia;;;;;;;13/04/2018
5595;Nombre 5533;Calle 5533;MADRID;X-6768;;**351186;MADRID;;;;;;;14/04/2018
5596;Nombre 5534;Calle 5534;CUENCA;X-6769;;**351187;CUENCA;;;;;;;30/07/1984
5597;Nombre 5535;Calle 5535;ALCALA LA REAL;X-6770;;**351188;JAEN;;;;;;;14/04/2018
5598;Nombre 5536;Calle 5536;MADRID;X-6771;;**351189;MADRID;;;;;;;14/01/1963
5599;Nombre 5537;Calle 5537;COLMENAR VIEJO;X-6772;;**351190;MADRID;;;;;;;14/04/2018
5600;Nombre 5538;Calle 5538;Sevilla La Nueva;X-6773;;**351191;Madrid;;;;;;;14/04/2018
5601;Nombre 5539;Calle 5539;Noblejas;X-6774;;**351192;Toledo;;;;;;;14/04/2018
5602;Nombre 5540;Calle 5540;FUENTELABRADA;X-6775;;**351193;MADRID;;;;;;;14/04/2018
5603;Nombre 5541;Calle 5541;LA LASTRILLA;X-6776;;**351194;SEGOVIA;;;;;;;14/04/2018
5604;Nombre 5542;Calle 5542;;X-6777;;**351195;;;;;;;;15/04/2018
5605;Nombre 5543;Calle 5543;MADRID;X-6778;;**351196;MADSRID;;;;;;;30/12/1899
5606;Nombre 5544;Calle 5544;Tiana;X-6779;;**351197;Barcelona;;;;;;;19/04/2018
5607;Nombre 5545;Calle 5545;Madrid;X-6780;;**351198;Madrid;;;;;;España;19/04/2018
5608;Nombre 5546;Calle 5546;MADRID;X-6781;;**351199;MADRID;;;;;;;20/04/2018
5609;Nombre 5547;Calle 5547;VADAGUAS BADAJOZ;X-6782;;**351200;BADAJOZ;;;;;;;20/04/2018
5610;Nombre 5548;Calle 5548;MADRID;X-6783;;**351201;MADRID;;;;;;;04/01/1955
5611;Nombre 5549;Calle 5549;Madrid;X-6784;;**351202;Madrid;;;;;;;21/04/2018
5612;Nombre 5550;Calle 5550;Pinto;X-6785;;**351203;Madrid;;;;;;;21/04/2018
5613;Nombre 5551;Calle 5551;Madrid;X-6786;;**351204;Madrid;;;;;;;21/04/2018
5614;Nombre 5552;Calle 5552;Alcorcon;X-6787;;**351205;Madrid;;;;;;;21/04/2018
5615;Nombre 5553;Calle 5553;Alcala de Henares;X-6788;;**351206;Madrid;;;;;;;21/04/2018
5616;Nombre 5554;Calle 5554;Madrid;X-6789;;**351207;Madrid;;;;;;;21/04/2018
5617;Nombre 5555;Calle 5555;Real de Montroy;X-6790;;**351208;Valencia;;;;;;;21/04/2018
5618;Nombre 5556;Calle 5556;Zamora;X-6791;;**351209;Zamora;;;;;;;21/04/2018
5619;Nombre 5557;Calle 5557;MADRID;X-6792;;**351210;MADRID;;;;;;;28/04/2018
5620;Nombre 5558;Calle 5558;TALAVERA DE LA REINA;X-6793;;**351211;TOLEDO;;;;;;;18/08/2018
5621;Nombre 5559;Calle 5559;AZUQUECA DE HENARES;X-6794;;**351212;GUADALAJARA;;;;;;;27/08/1970
5622;Nombre 5560;Calle 5560;LOS ENDRINALES MIRAFLORES E LA SIERRA;X-6795;;**351213;MADRID;;;;;;;28/04/2018
5623;Nombre 5561;Calle 5561;Madrid;X-6796;;**351214;Madrid;;;;;;;28/04/2018
5624;Nombre 5562;Calle 5562;San Sebastian de los Reyes;X-6797;;**351215;Madrid;;;;;;;28/04/2018
5625;Nombre 5563;Calle 5563;Madrid;X-6798;;**351216;Madrid;;;;;;;28/04/2018
5626;Nombre 5564;Calle 5564;Madrid;X-6799;;**351217;Madrid;;;;;;;28/04/2018
5627;Nombre 5565;Calle 5565;Madrid;X-6800;;**351218;Madrid;;;;;;;28/04/2018
5628;Nombre 5566;Calle 5566;MADRID;X-6801;;**351219;Madrid;;;;;;;28/04/2018
5629;Nombre 5567;Calle 5567;COLMENAR VIEJO;X-6802;;**351220;MADRID;;;;;;;28/04/2018
5630;Nombre 5568;Calle 5568;madrid;X-6803;;**351221;Madrid;;;;;;;28/04/2018
5631;Nombre 5569;Calle 5569;MADRID;X-6804;;**351222;MADRID;;;;;;;30/12/1899
5632;Nombre 5570;Calle 5570;GUADALAJARA;X-6805;;**351223;GUADALAJARA;;;;;;;29/04/2018
5633;Nombre 5571;Calle 5571;Fuenlabrada;X-6806;;**351224;Madrid;;;;;;;29/04/2018
5634;Nombre 5572;Calle 5572;GAVA;X-6807;;**351225;BARCELONA;;;;;;;29/04/2018
5635;Nombre 5573;Calle 5573;Almenar de Soria;X-6808;;**351226;Soria;;;;;;;29/04/2018
5636;Nombre 5574;Calle 5574;URREA DE GAÉN;X-6809;;**351227;TERUEL;;;;;;;29/04/2018
5637;Nombre 5575;Calle 5575;VALLADOLID;X-6810;;**351228;VALLADOLID;;;;;;;29/04/2018
5638;Nombre 5576;Calle 5576;Plasencia;X-6811;;**351229;CACEERES;;;;;;;30/04/2018
5639;Nombre 5577;Calle 5577;DAGANZO DE ARRIBAS;X-6812;;**351230;MADRID;;;;;;;22/02/1964
5640;Nombre 5578;Calle 5578;ALCALA DE HENARES;X-6813;;**351231;MADRID;;;;;;;21/06/1974
5641;Nombre 5579;Calle 5579;Madrid;X-6814;;**351232;Madrid;;;;;;;05/01/2018
5642;Nombre 5580;Calle 5580;MENTRIADA;X-6815;;**351233;TOLEDO;;;;;;;26/11/1981
5643;Nombre 5581;Calle 5581;Aranjuez;X-6816;;**351234;Madrid;;;;;;;05/02/2018
5644;Nombre 5582;Calle 5582;CUENCA;X-6817;;**351235;CUENCA;;;;;;;07/03/1984
5645;Nombre 5583;Calle 5583;COBEÑA;X-6818;;**351236;MADRID;;;;;;;05/04/2018
5646;Nombre 5584;Calle 5584;Madrid;X-6819;;**351237;Madrid;;;;;;;05/04/2018
5647;Nombre 5585;Calle 5585;CAMPO DE CRIPTANA;X-6820;;**351238;CIUDAD REAL;;;;;;;05/04/2018
5648;Nombre 5586;Calle 5586;CAMPO DE CRIPTANA;X-6821;;**351239;CIUDAD REAL;;;;;;;17/02/1974
5649;Nombre 5587;Calle 5587;BARCELONA;X-6822;;**351240;BARCELONA;;;;;;;05/05/2018
5650;Nombre 5588;Calle 5588;GETAFE;X-6823;;**351241;MADRID;;;;;;;05/05/2018
5651;Nombre 5589;Calle 5589;ZARAGOZA;X-6824;;**351242;ZARAGOZA;;;;;;;18/04/1959
5652;Nombre 5590;Calle 5590;MINIZALES;X-6825;;**351243;COLOMBIA;;;;;;;18/04/1959
5653;Nombre 5591;Calle 5591;YUNCOS;X-6826;;**351244;TOLEDO;;;;;;;05/05/2018
5654;Nombre 5592;Calle 5592;Alcorcon;X-6827;;**351245;Madrid;;;;;;;05/12/2018
5655;Nombre 5593;Calle 5593;Madrid;X-6828;;**351246;Madrid;;;;;;;05/12/2018
5656;Nombre 5594;Calle 5594;Madrid;X-6829;;**351247;Madrid;;;;;;;05/12/2018
5657;Nombre 5595;Calle 5595;Fuerlabrada;X-6830;;**351248;Madrid;;;;;;;05/12/2018
5658;Nombre 5596;Calle 5596;;X-6831;;**351249;;;;;;;;18/05/2018
5659;Nombre 5597;Calle 5597;Coslada;X-6832;;**351250;Madrid;;;;;;;19/05/2018
5660;Nombre 5598;Calle 5598;Madrid;X-6833;;**351251;Madrid;;;;;;;19/05/2018
5661;Nombre 5599;Calle 5599;TRES CANTOS;X-6834;;**351252;MADRID;;;;;;;19/05/2018
5662;Nombre 5600;Calle 5600;ZARAGOZA;X-6835;;**351253;ZARAGOZA;;;;;;;19/05/2018
5663;Nombre 5601;Calle 5601;ESTEPONA;X-6836;;**351254;MALAGA;;;;;;;19/05/2018
5664;Nombre 5602;Calle 5602;ESTEPONA;X-6837;;**351255;MALAGA;;;;;;;02/01/1949
5665;Nombre 5603;Calle 5603;Madrid;X-6838;;**351256;Madrid;;;;;;;19/05/2018
5666;Nombre 5604;Calle 5604;Guadaljara;X-6839;;**351257;Guadalajara;;;;;;;19/05/2018
5667;Nombre 5605;Calle 5605;Leganes;X-6840;;**351258;Madrid;;;;;;;19/05/2018
5668;Nombre 5606;Calle 5606;ARGANDA DEL REY;X-6841;;**351259;MADRID;;;;;;;23/08/1970
5669;Nombre 5607;Calle 5607;ALPICAT;X-6842;;**351260;LLEIDA;;;;;;;22/05/2018
5670;Nombre 5608;Calle 5608;MADRID;X-6843;;**351261;MADRID;;;;;;;01/08/1978
5671;Nombre 5609;Calle 5609;MADRID;X-6844;;**351262;MADRID;;;;;;;25/05/2018
5672;Nombre 5610;Calle 5610;MEJORADA DEL CAMPO;X-6845;;**351263;MADRID;;;;;;;25/05/2018
5673;Nombre 5611;Calle 5611;MADRID;X-6846;;**351264;MADRID;;;;;;;26/05/2018
5674;Nombre 5612;Calle 5612;RIVAS VACIAMADRID;X-6847;;**351265;MADRID;;;;;;;26/05/2018
5675;Nombre 5613;Calle 5613;MADRID;X-6848;;**351266;MADRID;;;;;;;26/05/2018
5676;Nombre 5614;Calle 5614;MOLINA DE ARAGON;X-6849;;**351267;GUADALAJARA;;;;;;;14/01/1981
5677;Nombre 5615;Calle 5615;GUADALAJARA;X-6850;;**351268;GUADALAJARA;;;;;;;03/12/1987
5678;Nombre 5616;Calle 5616;VALENCIA;X-6851;;**351269;VALENCIA;;;;;;;06/01/1970
5679;Nombre 5617;Calle 5617;Madrid;X-6852;;**351270;Madrid;;;;;;;01/11/1976
5680;Nombre 5618;Calle 5618;netherlands;X-6853;;**351271;;;;;;;;30/05/2018
5681;Nombre 5619;Calle 5619;SACEDON;X-6854;;**351272;GUADALAJARA;;;;;;;30/05/2018
5682;Nombre 5620;Calle 5620;CARASCOSA DE HARO;X-6855;;**351273;CUENCA;;;;;;;01/11/1971
5683;Nombre 5621;Calle 5621;madrid;X-6856;;**351274;MADRID;;;;;;;06/01/2018
5684;Nombre 5622;Calle 5622;CORRELLA;X-6857;;**351275;NAVARRA;;;;;;;06/01/2018
5685;Nombre 5623;Calle 5623;TORREJON DE ARDOZ;X-6858;;**351276;MADRID;;;;;;;20/12/1986
5686;Nombre 5624;Calle 5624;Guadarrama;X-6859;;**351277;Madrid;;;;;;;06/02/2018
5687;Nombre 5625;Calle 5625;Pinto;X-6860;;**351278;Madrid;;;;;;;06/02/2018
5688;Nombre 5626;Calle 5626;Madrid;X-6861;;**351279;Madrid;;;;;;;06/02/2018
5689;Nombre 5627;Calle 5627;Madrid;X-6862;;**351280;Madrid;;;;;;;06/02/2018
5690;Nombre 5628;Calle 5628;Madrid;X-6863;;**351281;Madrid;;;;;;;06/02/2018
5691;Nombre 5629;Calle 5629;COLMENAR VIEJO;X-6864;;**351282;MADRID;;;;;;;26/10/1972
5692;Nombre 5630;Calle 5630;VILLABLINO;X-6865;;**351283;LEON;;;;;;;06/02/2018
5693;Nombre 5631;Calle 5631;PAMPLONA;X-6866;;**351284;NAVARRA;;;;;;;06/02/2018
5694;Nombre 5632;Calle 5632;MOSTOLES;X-6867;;**351285;MADRID;;;;;;;06/02/2018
5695;Nombre 5633;Calle 5633;MADRID;X-6868;;**351286;MADRID;;;;;;;21/01/1979
5696;Nombre 5634;Calle 5634;SUERAS;X-6869;;**351287;CASTELLON;;;;;;;05/11/1966
5697;Nombre 5635;Calle 5635;ALCORCON;X-6870;;**351288;MADRID;;;;;;Ciudad del Vaticano;06/07/2018
5698;Nombre 5636;Calle 5636;Alcala de Henares;X-6871;;**351289;;;;;;;Ciudad del Vaticano;06/08/2018
5699;Nombre 5637;Calle 5637;Sanlucar de Barrameda;X-6872;;**351290;Cadiz;;;;;;España;06/08/2018
5700;Nombre 5638;Calle 5638;Alcala de Henares;X-6873;;**351291;Madrid;;;;;;España;06/09/2018
5701;Nombre 5639;Calle 5639;Madrid;X-6874;;**351292;Madrid;;;;;;España;06/09/2018
5702;Nombre 5640;Calle 5640;BARCELONA;X-6875;;**351293;BARCELONA;;;;;;España;06/12/1977
5703;Nombre 5641;Calle 5641;MESONES EL CASAR;X-6876;;**351294;GUADALAJARA;;;;;;;06/09/2018
5704;Nombre 5642;Calle 5642;RIVAS-VACIAMADRID;X-6877;;**351295;MADRID;;;;;;;06/09/2018
5705;Nombre 5643;Calle 5643;;X-6878;;**351296;;;;;;;;06/09/2018
5706;Nombre 5644;Calle 5644;Barcelona;X-6879;;**351297;Barcelona;;;;;;;06/12/2018
5707;Nombre 5645;Calle 5645;ALCALA DE HENARES;X-6880;;**351298;MADRID;;;;;;;15/06/1969
5708;Nombre 5646;Calle 5646;;X-6881;;**351299;Madrid;;;;;;Madagascar;22/06/2018
5709;Nombre 5647;Calle 5647;MADRID;X-6882;;**351300;MADRID;;;;;;Madagascar;23/06/2018
5710;Nombre 5648;Calle 5648;MADRID;X-6883;;**351301;MADRID;;;;;;Madagascar;23/06/2018
5711;Nombre 5649;Calle 5649;MADRID;X-6884;;**351302;MADRID;;False;;;;Madagascar;23/06/2018
5712;Nombre 5650;Calle 5650;MADRID;X-6885;;**351303;MADRID;;;;;;Madagascar;23/06/2018
5713;Nombre 5651;Calle 5651;San Sebastian De Los Reyes;X-6886;;**351304;Madrid;;;;;;Madagascar;23/06/2018
5714;Nombre 5652;Calle 5652;Lucena;X-6887;;**351305;Cordoba;;;;;;Madagascar;23/06/2018
5715;Nombre 5653;Calle 5653;Pozo Cañada;X-6888;;**351306;Albacete;;;;;;Madagascar;23/06/2018
5716;Nombre 5654;Calle 5654;Moraleja de Enemdio;X-6889;;**351307;Madrid;;;;;;España;23/06/2018
5717;Nombre 5655;Calle 5655;LAS ROZAS DE MADRID;X-6890;;**351308;MADRID;;;;;;España;03/02/1965
5718;Nombre 5656;Calle 5656;ALCALA DE HENARES;X-6891;;**351309;MADRID;;;;;;España;23/06/2018
5719;Nombre 5657;Calle 5657;FUENLABRADA;X-6892;;**351310;MADRID;;;;;;;23/06/2018
5720;Nombre 5658;Calle 5658;ALOVERA;X-6893;;**351311;GUADALAJARA;;False;;;;España;23/06/2018
5721;Nombre 5659;Calle 5659;Villanueva de Alcardete;X-6894;;**351312;Toledo;;;;;;;23/06/2018
5722;Nombre 5660;Calle 5660;MADRID;X-6895;;**351313;MADRID;;False;;;;Madagascar;03/11/1933
5723;Nombre 5661;Calle 5661;Madrid;X-6896;;**351314;Madrid;;;;;;España;24/06/2018
5724;Nombre 5662;Calle 5662;MADRID;X-6897;;**351315;MADRID;;;;;;España;24/06/2018
5725;Nombre 5663;Calle 5663;SANSEBASTIAN DE LOS REYES;X-6898;;**351316;MADRID;;;;;;;24/06/2018
5726;Nombre 5664;Calle 5664;BURGOS;X-6899;;**351317;BURGOS;;;;;;España;12/10/1949
5727;Nombre 5665;Calle 5665;MADRID;X-6900;;**351318;MADRID;;;;;;;30/06/2018
5728;Nombre 5666;Calle 5666;MADRID;X-6901;;**351319;MADRID;;;;;;España;30/06/2018
5729;Nombre 5667;Calle 5667;MADRID;X-6902;;**351320;MADRID;;;;;;España;12/04/1973
5730;Nombre 5668;Calle 5668;MADRID;X-6903;;**351321;MADRID;;;;;;España;29/08/1970
5731;Nombre 5669;Calle 5669;MADRID;X-6904;;**351322;MADRID;;;;;;España;07/06/2018
5732;Nombre 5670;Calle 5670;TORRELAVEGA;X-6905;;**351323;CANTABRIA;;;;;;España;07/07/2018
5733;Nombre 5671;Calle 5671;MADRID;X-6906;;**351324;MADRID;;;;;;España;07/07/2018
5734;Nombre 5672;Calle 5672;CACERES;X-6907;;**351325;CACERES;;;;;;España;07/07/2018
5735;Nombre 5673;Calle 5673;ALCALA DE HENARES;X-6908;;**351326;MADRID;;;;;;España;07/07/2018
5736;Nombre 5674;Calle 5674;ALGETE;X-6909;;**351327;MADRID;;;;;;España;07/07/2018
5737;Nombre 5675;Calle 5675;MADRID;X-6910;;**351328;MADRID;;;;;;España;07/07/2018
5738;Nombre 5676;Calle 5676;MADRID;X-6911;;**351329;MADRID;;;;;;España;07/07/2018
5739;Nombre 5677;Calle 5677;MADRID;X-6912;28028;**351330;MADRID;;;;;;España;15/10/1971
5740;Nombre 5678;Calle 5678;VALENCIA;X-6913;;**351331;VALENCIA;;;;;;;11/11/1959
5741;Nombre 5679;Calle 5679;;X-6914;;**351332;;;;;;;España;19/03/1973
5742;Nombre 5680;Calle 5680;DOROÑA VILARMAIROR;X-6915;;**351333;A CORUÑA;;;;;;España;20/10/1980
5743;Nombre 5681;Calle 5681;MASSAMAGRELL;X-6916;;**351334;VALENCIA;;;;;;España;07/07/2018
5744;Nombre 5682;Calle 5682;BILBAO;X-6917;;**351335;BIZKAYA;;;;;;España;26/11/1958
5745;Nombre 5683;Calle 5683;TARRAGONA;X-6918;;**351336;TARRAGONA;;;;;;España;12/06/1949
5746;Nombre 5684;Calle 5684; EMCHIEN- LES- BAINS;X-6919;;**351337;;;;;;;España;17/05/1958
5747;Nombre 5685;Calle 5685;Alcorcon;X-6920;;**351338;Madrid;;;;;;;07/10/2018
5748;Nombre 5686;Calle 5686;Pamplona;X-6921;;**351339;NJavarra;;;;;;;07/12/2018
5749;Nombre 5687;Calle 5687;DONOSTIA / SAN SEBASTIAN;X-6922;;**351340;GIPUZCOA;;;;;;;13/07/2018
5750;Nombre 5688;Calle 5688;DONOSTIA/ SAN SEBASTIAN;X-6923;;**351341;GUIPOUZKOA;;;;;;;28/08/1963
5751;Nombre 5689;Calle 5689;DONOSTIA / SAN SEBASTIAN;X-6924;;**351342;GIPUZKOA;;;;;;;13/07/1970
5752;Nombre 5690;Calle 5690;;X-6925;;**351343;;;;;;;;10/12/1989
5753;Nombre 5691;Calle 5691;Tudela de Duero;X-6926;;**351344;Valladolid;;;;;;;14/07/2018
5754;Nombre 5692;Calle 5692;Madrid;X-6927;;**351345;Madrid;;;;;;;14/07/2018
5755;Nombre 5693;Calle 5693;MADRID;X-6928;;**351346;MADRID;;;;;;;14/07/2018
5756;Nombre 5694;Calle 5694;SANTANDER;X-6929;;**351347;CANTABRIA;;;;;;;14/07/2018
5757;Nombre 5695;Calle 5695;;X-6930;;**351348;;;;;;;;14/07/2018
5758;Nombre 5696;Calle 5696;MADRID;X-6931;;**351349;MADRID;;;;;;;25/08/1966
5759;Nombre 5697;Calle 5697;MEDIONA;X-6932;;**351350;BARCELONA;;;;;;;01/10/1966
5760;Nombre 5698;Calle 5698;GREAT BRITAIN;X-6933;;**351351;;;;;;;;18/06/1975
5761;Nombre 5699;Calle 5699;Guadalix de la sierra;X-6934;;**351352;MADRID;;;;;;;10/09/1973
5762;Nombre 5700;Calle 5700;Alcala de Henares;X-6935;;**351353;Madrid;;;;;;;18/07/2018
5763;Nombre 5701;Calle 5701;Malaga;X-6936;;**351354;Malaga;;;;;;;19/07/2018
5764;Nombre 5702;Calle 5702;Getafe;X-6937;;**351355;Madrid;;;;;;;20/07/2018
5765;Nombre 5703;Calle 5703;PARLA;X-6938;;**351356;MADRID;;;;;;;30/04/1961
5766;Nombre 5704;Calle 5704;Alcala de henares;X-6939;;**351357;;;;;;;;20/07/2018
5767;Nombre 5705;Calle 5705;Alcalá de Henares;X-6940;;**351358;madrid;;;;;;;21/04/1975
5768;Nombre 5706;Calle 5706;GUADALAJARA;X-6941;;**351359;GUADALAJARA;;;;;;;22/05/1977
5769;Nombre 5707;Calle 5707;MANZANARES;X-6942;;**351360;CIUDAD REAL;;;;;;;20/07/2018
5770;Nombre 5708;Calle 5708;MADRID;X-6943;;**351361;MADRID;;;;;;;28/07/2018
5771;Nombre 5709;Calle 5709;MADRID;X-6944;;**351362;MADRID;;;;;;;21/07/2018
5772;Nombre 5710;Calle 5710;MADRID;X-6945;;**351363;MADRID;;;;;;;21/07/2018
5773;Nombre 5711;Calle 5711;MADRID;X-6946;;**351364;MADRID;;;;;;;21/07/2018
5774;Nombre 5712;Calle 5712;ALCOBENDAS;X-6947;;**351365;MADRID;;;;;;;22/01/1960
5775;Nombre 5713;Calle 5713;MADRID;X-6948;;**351366;MADRID;;;;;;;18/07/1968
5776;Nombre 5714;Calle 5714;SABADELL;X-6949;;**351367;BARCELONA;;;;;;España;21/07/2018
5777;Nombre 5715;Calle 5715;MADRID;X-6950;;**351368;MADRID;;;;;;;21/07/1967
5778;Nombre 5716;Calle 5716;BERGARA;X-6951;;**351369;GUIPUZCUA;;;;;;;21/07/2018
5779;Nombre 5717;Calle 5717;Leganes;X-6952;;**351370;Madrid;;;;;;España;21/07/2018
5780;Nombre 5718;Calle 5718;Madrid;X-6953;;**351371;Madrid;;;;;;;04/05/1945
5781;Nombre 5719;Calle 5719;SANTANDER;X-6954;;**351372;CANTABRIA;;;;;;;23/05/1966
5782;Nombre 5720;Calle 5720;MADRID;X-6955;;**351373;MADRID;;;;;;;05/03/1977
5783;Nombre 5721;Calle 5721;MADRID;X-6956;;**351374;MADRID;;;;;;;07/01/1959
5784;Nombre 5722;Calle 5722;TOLEDO;X-6957;;**351375;TOLEDO;;;;;;;29/12/1990
5785;Nombre 5723;Calle 5723;MADRID;X-6958;;**351376;MADRID;;;;;;España;28/07/2018
5786;Nombre 5724;Calle 5724;MADRID;X-6959;;**351377;MADRID;;;;;;España;28/07/2018
5787;Nombre 5725;Calle 5725;MADRID;X-6960;;**351378;MADRID;;;;;;España;28/07/2018
5788;Nombre 5726;Calle 5726;MADRID;X-6961;;**351379;MDRID;;;;;;España;28/07/2018
5789;Nombre 5727;Calle 5727;MADRID;X-6962;;**351380;MADRID;;;;;;España;28/07/2018
5790;Nombre 5728;Calle 5728;MADRID;X-6963;;**351381;MADRID;;;;;;España;14/03/1972
5791;Nombre 5729;Calle 5729;;X-6964;;**351382;;;;;;;España;28/07/2018
5792;Nombre 5730;Calle 5730;MADRID;X-6965;;**351383;MADRID;;;;;;España;28/04/1955
5793;Nombre 5731;Calle 5731;MADRID;X-6966;;**351384;MADRID;;;;;;;12/10/1992
5794;Nombre 5732;Calle 5732;Alcorcon;X-6967;;**351385;Madrid;;;;;;España;08/02/2018
5795;Nombre 5733;Calle 5733;Madrid;X-6968;;**351386;Madrid;;;;;;España;08/03/2018
5796;Nombre 5734;Calle 5734;Sacedon;X-6969;;**351387;Guadalajara;;;;;;España;08/03/2018
5797;Nombre 5735;Calle 5735;MADIRD;X-6970;;**351388;;;;;;;España;19/11/1981
5798;Nombre 5736;Calle 5736;BILBADO;X-6971;;**351389;;;;;;;España;23/09/1986
5799;Nombre 5737;Calle 5737;SARRIGUREN;X-6972;;**351390;NAVARRA;;;;;;España;08/03/2018
5800;Nombre 5738;Calle 5738;AZUQUECA DE HENARES;X-6973;;**351391;GUADALAJARA;;;;;;España;07/06/1957
5801;Nombre 5739;Calle 5739;GUADALAJARA;X-6974;;**351392;GUADALAJARA;;;;;;España;08/04/2018
5802;Nombre 5740;Calle 5740;MADRID;X-6975;;**351393;MADRID;;;;;;España;17/12/1964
5803;Nombre 5741;Calle 5741;Sevilla;X-6976;;**351394;Sevilla;;;;;;España;08/04/2018
5804;Nombre 5742;Calle 5742;MADRID;X-6977;;**351395;MADRID;;;;;;España;08/04/2018
5805;Nombre 5743;Calle 5743;TORREJON DE ARDOZ;X-6978;;**351396;MADRID;;;;;;España;08/04/2018
5806;Nombre 5744;Calle 5744;BARCELONA;X-6979;;**351397;BARELONA;;;;;;España;21/10/1971
5807;Nombre 5745;Calle 5745;Albacete;X-6980;;**351398;Albacete;;;;;;;08/06/2018
5808;Nombre 5746;Calle 5746;MADRID;X-6981;;**351399;MADRID;;;;;;España;08/07/2018
5809;Nombre 5747;Calle 5747;CUENCA;X-6982;;**351400;CUENCA;;;;;;España;15/12/2018
5810;Nombre 5748;Calle 5748;TIERZ;X-6983;;**351401;HUESCA;;;;;;España;30/12/1899
5811;Nombre 5749;Calle 5749;MADRID;X-6984;;**351402;MADRID;;;;;;España;05/05/1965
5812;Nombre 5750;Calle 5750;MURCIA;X-6985;;**351403;MURCIA;;;;;;España;21/09/1963
5813;Nombre 5751;Calle 5751;ALBACETE;X-6986;;**351404;ALBACETE;;;;;;España;02/08/1965
5814;Nombre 5752;Calle 5752;LAS ROZAS DE MADRID;X-6987;;**351405;MADRID;;;;;;España;08/09/2018
5815;Nombre 5753;Calle 5753;LAS ROZAS DE MADRID;X-6988;;**351406;NADRID;;;;;;España;20/08/1966
5816;Nombre 5754;Calle 5754;MADRID;X-6989;;**351407;MADRID;;;;;;España;05/10/1966
5817;Nombre 5755;Calle 5755;Madrid;X-6990;;**351408;Madrid;;;;;;España;08/10/2018
5818;Nombre 5756;Calle 5756;Torrejon de Ardoz;X-6991;;**351409;Madrid;;;;;;España;08/10/2018
5819;Nombre 5757;Calle 5757;San Cristobal de la Laguna;X-6992;;**351410;Santa Crux de Tenerife;;;;;;España;08/10/2018
5820;Nombre 5758;Calle 5758;Burriana;X-6993;;**351411;Castellon;;;;;;España;08/10/2018
